id,leto,ime,sorta,drzava,velikost,znizana_cena,cena,ocena,ocenjevalec
119784,2018,Sattler Zweigelt,Zweigelt,Austria,750,14.99,20.99,,
119562,2018,Mont Redon Lirac Blanc,Blend,France,750,23.99,29.0,91,Wine Spectator
17180,,Korbel Extra Dry,Blend,United States,750,12.99,17.99,81,Cellar Tracker
118546,2019,Bedrock Sonoma Valley Sauvignon Blanc,Sauvignon Blanc,United States,750,24.95,29.99,,
120113,2020,Orbis Moderandi Sauvignon Blanc Petillant Naturel,Sauvignon Blanc,New Zealand,750,17.99,25.99,,
115296,2017,Crosby Merlot,Merlot,United States,750,8.98,11.99,,
120008,2005,Paul Jaboulet Hermitage La Chapelle,Syrah / Shiraz,France,750,159.99,279.0,93,Jeb Dunnuck - Robert Parker&#39;s Wine Advocate
117762,2017,Chateau Des Quarts Pouilly Fuisse 'clos Des Quarts',Chardonnay,France,750,68.95,74.99,,
115700,2006,Paul Jaboulet Hermitage La Chapelle,Syrah / Shiraz,France,750,139.99,279.0,,
118764,2016,Chateau Laffitte Carcasset,Blend,France,750,22.99,29.99,92,Wine Enthusiast
119785,2017,Yarden Cabernet Sauvignon,Cabernet Sauvignon,Israel,750,24.99,33.99,,
118978,2018,Chronic Cellars Suite Petite Sirah,Petite Sirah,United States,750,12.01,17.99,91,Wine Enthusiast
119148,2017,Ridolfi Rosso Di Montefalco,Sangiovese,Italy,750,26.37,35.0,90,James Suckling - Jamessuckling.com
117852,2016,Chateau La Bridane St Julien,Blend,France,750,27.99,39.99,93,Wine Enthusiast
118494,2015,Battle Family Cabernet Sauvignon,Cabernet Sauvignon,United States,750,125.0,125.0,92,Wine Enthusiast
118747,2015,Chateau Vieux Chaigneau,Blend,France,750,18.84,24.99,93,James Suckling - Jamessuckling.com
113477,2013,Vignalta Gemola Colli Euganei Riserva,Blend,Italy,750,34.99,39.99,,
104783,2015,Daniel Landi El Reventon,Grenache / Garnacha,Spain,750,84.99,110.0,,
113468,2015,David Duband Morey St Denis 1er Cru,Pinot Noir,France,750,83.99,99.99,,
110920,2016,Booker Tempranillo Extended '22',Tempranillo / Tinto Fino / Tinta Roriz,United States,750,75.99,103.99,,
117493,2012,Il Paradiso Di Manfredi Brunello Di Montalcino,Sangiovese,Italy,750,119.95,139.99,,
114373,2017,Hafner Otto Sparkling Dry Muscat,Muscat,Austria,750,15.99,19.99,,
119560,2017,D'arenberg D'arry's Original Shiraz/Grenache,Blend,Australia,750,19.54,25.0,91,James Suckling - Jamessuckling.com
119250,2018,Hureau Saumur Blanc Argile,Chenin Blanc,France,750,22.99,27.0,90,John Gilman - View from the Cellar
117797,2018,Vignoble Dampt Chablis 1er Cru Fourchaume,Chardonnay,France,750,32.99,42.99,,
117995,2015,Andrew Rich Roussanne,Roussanne,United States,750,32.0,32.0,90,Stephen Tanzer - Vinous Media
117930,2017,Domaine De Durban Beaumes De Venise Rouge,Blend,France,750,15.98,20.98,,
119064,2019,Tensley 'lite' Syrah,Syrah / Shiraz,United States,750,13.99,19.99,,
117103,2018,Sean Minor Cabernet Sauvignon 4b Paso Robles,Cabernet Sauvignon,United States,750,12.98,17.99,,
119570,2016,Chateau Martinet,Blend,France,750,29.93,40.0,93,James Suckling - Jamessuckling.com
117328,2016,Joseph Roty Marsannay Rouge,Pinot Noir,France,750,39.99,49.99,90,William Kelley - Robert Parker&#39;s Wine Advocate
118632,2013,Vivera Etna Rosso Martinella,Blend,Italy,750,29.99,34.99,94,James Suckling - Jamessuckling.com
118836,2017,Newton Unfiltered Chardonnay,Chardonnay,United States,750,34.37,58.99,,
114647,2016,Terrabianca Campaccio,Blend,Italy,750,24.95,29.99,93,James Suckling - Jamessuckling.com
117660,2016,Columbia Crest Grand Estate Merlot,Merlot,United States,750,9.1,14.99,,
118458,2019,Mirabeau Classic Rose Cotes De Provence,Blend,France,750,16.99,19.99,90,Josh Raynolds - Vinous Media
118667,2018,Kumeu River Estate Chardonnay,Chardonnay,New Zealand,750,26.97,41.99,93,Wine Enthusiast
114961,2018,Domaine Bousquet Gaia Red Blend,Blend,Argentina,750,14.99,20.0,92,Stephen Tanzer - Vinous Media
116761,2017,Chappellet Signature Napa Cabernet Sauvignon,Blend,United States,750,59.99,79.99,93,Antonio Galloni - Vinous
116704,2015,Guigal Chateauneuf Du Pape Rouge,Blend,France,375,25.99,29.99,,
119166,2019,Louis Jadot Chardonnay,Chardonnay,France,750,13.33,21.99,,
120280,2018,Joseph Phelps Cabernet Sauvignon,Cabernet Sauvignon,United States,750,53.97,89.99,,
21167,,Cobetckoe Sovetskoe Gold Label Semi Sweet Sparkling Wine,Saperavi,Belarus,750,6.99,9.98,,
116193,2018,Orin Swift Abstract Red,Blend,United States,750,34.01,51.99,92,Wine Spectator
117605,2017,Bodegas Alto Moncayo Alto,Grenache / Garnacha,Spain,750,32.99,39.99,,
112322,2018,Graci Etna Rosato,Nerello Mascalese,Italy,750,19.99,24.99,,
119889,2018,Ornellaia Le Volte,Blend,Italy,750,25.0,37.99,93,James Suckling - Jamessuckling.com
118906,,Philipponnat Royale Reserve Non Dose,Blend,France,750,54.99,64.99,,
110911,2017,Mendoza Vineyards Malbec 1907,Malbec,Argentina,750,9.97,12.99,,
116274,2018,El Esteco Malbec Don David Reserve,Malbec,Argentina,750,10.98,14.99,92,James Suckling - Jamessuckling.com
120177,2019,Miraval Studio Rose,Blend,France,750,15.97,21.99,,
112692,2015,Zenato Amarone Della Valpolicella Classico,Blend,Italy,750,41.98,78.99,,
116326,1995,Ramonte Jurancon,Blend,France,750,49.99,99.99,,
116475,2006,Palazzo Riserva Brunello Di Montalcino,Sangiovese,Italy,750,99.99,139.99,92,Wine Spectator
115975,2016,Klinker Brick Lodi Old Vine Zinfandel,Zinfandel,United States,750,15.99,22.99,90,Wine Enthusiast
118018,2018,Dry Creek Heritage Zinfandel,Blend,United States,750,16.0,19.99,91,Wine Spectator
118108,2013,Muruve Reserve Toro,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,40.0,40.0,92,Wine Enthusiast
117943,2017,Bogle Pinot Noir,Pinot Noir,United States,750,8.98,12.99,,
116157,2018,Raeburn Chardonnay,Chardonnay,United States,750,13.49,17.99,90,James Suckling - Jamessuckling.com
117383,2017,Calera Central Coast Chardonnay,Chardonnay,United States,750,15.99,21.99,,
75863,,Ruffino Prosecco Extra Dry,Glera,Italy,750,13.09,19.99,,
115839,2018,Franciscan Cabernet Sauvignon,Cabernet Sauvignon,United States,750,19.99,27.99,,
116528,2019,Tora Bay Sauvignon Blanc,Sauvignon Blanc,New Zealand,750,13.98,19.99,,
118536,2016,Silver Oak Alexander Cabernet Sauvignon,Blend,United States,750,75.96,113.99,,
115232,2016,Ventozelo Douro Reserva Red,Blend,Portugal,750,23.99,25.0,91,Wine Enthusiast
113146,2018,Schmitt Sohne Riesling Relax,Riesling,Germany,750,9.99,11.99,,
8659,,Castellroig Brut Cava,Blend,Spain,750,12.38,16.99,92,Tastings.com (Beverage Testing Institute)
119409,2017,A To Z Wineworks Pinot Noir,Pinot Noir,United States,750,15.34,22.99,,
34127,,Francois Montand Brut Rose,Pinot Noir,France,750,11.34,16.99,83,Wine Enthusiast
113102,2017,Baron Philippe De Rothschild Pinot Noir,Pinot Noir,France,750,9.99,13.99,,
119595,2018,Bevan Cellars Ontogeny Proprietary Red Napa Valley,Blend,United States,750,95.0,119.99,97,Jeb Dunnuck - jebdunnuck.com
118977,2016,Sierra Cantabria Crianza,Tempranillo / Tinto Fino / Tinta Roriz,Spain,750,14.98,18.99,92,James Suckling - Jamessuckling.com
10129,,Verdi Spumante,Glera,Italy,750,5.99,7.99,83,Cellar Tracker
116189,2017,Sea Sun Chardonnay,Chardonnay,United States,750,19.99,24.99,,
114172,2016,Frank Family Vineyards Reserve Cabernet Rutherford,Blend,United States,750,79.94,99.99,94,International Wine Report
118275,2018,Domaine Thevenot  Le Brun & Fils Les Renardes Hautes Cotes De Nuits,Pinot Noir,France,750,25.99,30.0,,
105333,2013,Alan De Val Valdeorras Pedrazain Mencia Barrica,Mencia/Jaen,Spain,750,22.99,30.0,90,Wine Spectator
118038,2016,Arnaldo Caprai Montefalco Rosso,Blend,Italy,750,16.98,24.99,90,Monica Larner - Robert Parker&#39;s Wine Advocate
25040,,Fonseca Bin 27,Port Varieties,Portugal,750,13.99,19.99,,
118273,2018,El Esteco Don David Cabernet Sauvignon,Cabernet Sauvignon,Argentina,750,15.99,19.99,91,James Suckling - Jamessuckling.com
114278,2018,Casillero Del Diablo Cabernet Sauvignon,Cabernet Sauvignon,Chile,750,9.01,13.99,90,James Suckling - Jamessuckling.com
119194,2019,Vietti Roero Arneis,Arneis,Italy,750,17.47,24.99,91,Monica Larner - Robert Parker&#39;s Wine Advocate
118228,2017,Cakebread Chardonnay Reserve,Chardonnay,United States,750,57.0,83.99,91,Jeb Dunnuck - jebdunnuck.com
118012,2015,Villa I Cipressi Brunello Di Montalcino,Sangiovese,Italy,750,39.99,70.0,94,James Suckling - Jamessuckling.com
117833,2016,Taupenot Merme Morey St Denis 1er Cru Riotte,Pinot Noir,France,750,99.99,124.99,91,Allen Meadows - Burghound
117638,2016,Ceretto Barolo Bricco Rocche,Nebbiolo,Italy,750,237.97,310.99,98,Monica Larner - Robert Parker&#39;s Wine Advocate
118022,2019,Inama Vin Soave Classico,Garganega,Italy,750,12.49,14.99,,
113596,2018,Poggiobello Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,750,13.19,20.0,90,Wine Review Online
114811,2016,Vaudieu Chateauneuf Du Pape Blanc,Blend,France,750,49.99,59.99,93,Jeb Dunnuck - jebdunnuck.com
115010,2017,Vieux Donjon Blanc Chateauneuf Du Pape,Blend,France,750,59.98,70.0,93,Josh Raynolds - Vinous Media
116150,2013,Far Niente Dolce Liquid Gold,Blend,United States,375,49.09,73.99,,
114605,2016,Gundlach Bundschu Merlot,Blend,United States,750,24.99,35.0,93,James Suckling - Jamessuckling.com
116883,2015,Silver Oak Napa Valley Cabernet Sauvignon,Blend,United States,750,115.0,169.99,,
118435,2018,Vietti Barbera D'asti Tre Vigne,Barbera,Italy,750,12.99,18.99,,
115087,2017,Trapet Gevrey Chambertin,Pinot Noir,France,750,74.99,99.99,88,Neal Martin - Vinous Media
103679,2015,Le Meurger Bourgogne Blanc,Chardonnay,France,750,18.98,26.99,,
117709,1996,Antonio Bernardino Paulo Da Silva Chitas Reserva Tinto Colares,Ramisco,Portugal,750,64.97,65.99,90,Mark Squires - Robert Parker&#39;s Wine Advocate
119787,2017,Yarden Pinot Noir Northern Golan,Pinot Noir,Israel,750,23.99,29.99,,
116820,2017,Domaine Spencer La Pujade Le P'tit Spencer,Blend,France,750,10.99,14.99,,
119975,2018,Chateau D'yquem Sauternes,Blend,France,750,366.99,399.99,98,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
118567,2019,Chateau Chatelier Bordeaux Blanc,Blend,France,750,12.99,19.98,,
108458,,Stephane Coquillette Brut Carte D'or 1er Cru Champagne,Blend,France,750,39.99,67.99,91,Wine Spectator
119150,2019,Villa Sparina Gavi Di Gavi,Cortese,Italy,750,12.29,15.99,,
24950,,Florio Marsala Sweet,Blend,Italy,750,10.95,13.99,,
112474,2016,Covenant Red C Red,Blend,United States,750,39.9,54.99,,
118039,2018,Domaine Guy Baudin Pouilly Fume Les Charmes,Sauvignon Blanc,France,750,20.99,25.0,,
120282,2016,Silverado Vineyards Estate Cabernet Sauvignon Geo,Cabernet Sauvignon,United States,750,75.0,95.0,91,Lisa Perrotti-Brown - Robert Parker&#39;s Wine Advocate
116822,,Maresina Prosecco,Glera,Italy,750,12.99,15.99,,
120084,2017,Herzog Special Reserve Alexander Valley Cabernet Sauvignon,Cabernet Sauvignon,United States,750,29.97,41.99,,
119012,2013,Pianirossi Solus Super Tuscan,Blend,Italy,750,59.99,65.0,93,James Suckling - Jamessuckling.com
66098,,Rare Wine Company Savannah Verdelho Special Reserve,Verdejo,Portugal,750,49.99,59.99,93,Josh Raynolds - Vinous Media
117035,2017,Quinta De Ventozelo Oak Matured Syrah,Syrah / Shiraz,Portugal,750,24.99,29.99,,
119010,2019,Bacchus Chardonnay,Chardonnay,United States,750,8.98,15.98,,
116019,2016,Serre Dei Roveri Nebbiolo,Nebbiolo,Italy,750,24.99,39.99,91,International Wine Report
95627,2012,Chateau De Chantegrive Graves Blanc,Blend,France,750,17.98,19.99,91,Wine Enthusiast
98796,2013,Frescobaldi Nipozzano Reserva Chianti,Blend,Italy,750,16.97,26.99,91,James Suckling - Jamessuckling.com
115664,2017,Faust Cabernet Sauvignon,Cabernet Sauvignon,United States,750,44.99,79.99,92,James Suckling - Jamessuckling.com
116072,2018,Goose Bay Pinot Noir New Zealand,Pinot Noir,New Zealand,750,19.99,29.99,,
113815,2018,Woodbridge Chardonnay,Chardonnay,United States,750,6.99,8.99,,
117352,2019,Barkan Classic Chardonnay,Chardonnay,Israel,750,9.99,13.99,,
114448,2018,Sand Point Sauvignon Blanc,Sauvignon Blanc,United States,750,10.99,13.99,90,Wine Enthusiast
119202,2017,Paul Hobbs Goldrock Pinot Noir,Pinot Noir,United States,750,68.99,80.0,95,Antonio Galloni - Vinous
119296,2018,Jacques Carillon Puligny Montrachet,Chardonnay,France,750,89.99,109.99,,
119539,2019,Giunta Malbec Nouveau,Malbec,New Zealand,750,14.95,20.0,,
114309,2017,Daniel Rion Bourgogne Rouge,Pinot Noir,France,750,23.85,30.99,,
119547,2018,Fento Wines Rias Baixas Tinto,Blend,Spain,750,24.5,30.0,,
118472,2015,Porterhouse Pinot Noir,Pinot Noir,United States,750,44.0,44.0,94,Tastings.com (Beverage Testing Institute)
112299,2014,Ruggabellus Efferus,Blend,Australia,750,44.99,75.0,94,Mike Bennie - The Wine Front
119904,2019,Delhommeau Muscadet Harmonie,Melon,France,750,19.99,24.0,,
119967,2016,Sottimano Barbaresco Basarin,Nebbiolo,Italy,750,63.98,69.99,96,Monica Larner - Robert Parker&#39;s Wine Advocate
114686,2010,Chateau De Chaintres Clos De Oratoriens Saumur,Cabernet Franc,France,750,19.99,25.0,,
118192,2015,Timbre Opening Act Chardonnay,Chardonnay,United States,750,19.99,24.0,91,Wine Enthusiast
114218,2018,Nineteen Crimes Red,Blend,Australia,750,9.19,10.99,,
119696,2018,Chanin Chardonnay Sanford & Benedict Vineyard,Chardonnay,United States,750,44.99,54.99,,
118033,2016,Coyote Canyon Merlot,Merlot,United States,750,24.99,29.99,92,SavorNW
117853,2014,Fossacolle Brunello Di Montalcino,Sangiovese,Italy,750,49.99,70.0,91,Monica Larner - Robert Parker&#39;s Wine Advocate
20328,,Jaume Serra Cristalino Brut,Blend,Spain,750,7.34,10.99,85,Cellar Tracker
117159,2016,Tenuta Meraviglia Maestro Di Cava Bolgheri Superiore,Cabernet Franc,Italy,750,69.95,89.99,95,Wine Spectator
116034,2018,Meiomi Chardonnay,Chardonnay,United States,750,13.09,28.99,90,Anthony Dias Blue - Tasting Panel
118553,2015,Dierberg Pinot Noir,Pinot Noir,United States,750,44.99,48.0,94,Antonio Galloni - Vinous
117359,2019,Gerard Bertrand Cote Des Roses Rose,Blend,France,750,12.0,16.99,,
115483,2014,Louis M. Martini Monte Rosso Cabernet Sauvignon,Cabernet Sauvignon,United States,750,74.99,99.99,99,Meredith May - Tasting Panel
118803,2016,La Celia Reserva Malbec/Cabernet Franc,Blend,Argentina,750,11.99,14.99,92,Decanter
113773,2018,Mas De Daumas Gassac Moulin De Gassac Guilhem Rouge,Blend,France,750,9.98,12.99,,
118488,2017,Comartin R Bar R Pinot Noir,Pinot Noir,United States,750,39.99,45.0,91,Wine Enthusiast
117636,2016,Ceretto Barolo Docg,Nebbiolo,Italy,750,64.99,75.0,95,Monica Larner - Robert Parker&#39;s Wine Advocate
115026,2018,The Prisoner,Blend,United States,750,46.09,69.99,,
119999,2016,Montes Alpha Syrah,Syrah / Shiraz,Chile,750,17.98,22.99,92,Descorchados - Descorchados
28148,,Gruet Brut Rose,Blend,United States,750,12.09,14.99,83,Cellar Tracker
117829,2018,William Hill Chardonnay North Coast,Chardonnay,United States,750,12.01,19.99,,
17450,,Freixenet Cordon Negro Brut,Blend,Spain,750,10.99,13.99,83,Cellar Tracker
120284,2017,Ruffino Riserva Ducale Tan,Sangiovese,Italy,750,19.99,29.99,,
118737,2016,Chateau Des Landes Cuvee Prestige,Merlot,France,750,34.99,40.0,91,Jeb Dunnuck - jebdunnuck.com
119823,2019,Uko Red Blend,Blend,Argentina,750,12.99,25.0,91,International Wine Report
117014,2017,Royal Tokaji Late Harvest,Blend,Hungary,500,18.95,23.99,,
109717,2016,Niepoort Bioma Vintage Port,Blend,Portugal,750,99.99,123.99,95,Mark Squires - Robert Parker&#39;s Wine Advocate
118745,2016,Chateau Blaignan,Blend,France,750,17.89,23.99,92,James Suckling - Jamessuckling.com
120327,2019,Cinquante Cinq Viognier,Viognier,France,750,9.87,13.99,,
117761,2018,Lieu Dit Sauvignon Blanc,Sauvignon Blanc,United States,750,19.95,24.99,90,Antonio Galloni - Vinous
118645,2017,Uccelliera Rosso Di Montalcino,Sangiovese,Italy,750,19.99,26.99,91,James Suckling - Jamessuckling.com
21160,,Manischewitz Concord (U)P,Concord,United States,750,4.99,6.49,,
116088,2016,Cos Cerasuolo Di Vittoria,Blend,Italy,750,26.99,34.99,93,Monica Larner - Robert Parker&#39;s Wine Advocate
118664,2019,Mapuche Sauvignon Blanc,Sauvignon Blanc,Chile,750,9.99,11.99,,
118647,2019,Nicolas Reau Attention Chenin Blanc,Chenin Blanc,France,750,22.99,29.0,,
114133,2017,Domaine De Marcoux 'la Lorentine' Lirac,Blend,France,750,25.99,26.99,90,Joe Czerwinski - Robert Parker&#39;s Wine Advocate
108542,2015,Chateau La Naude Bordeaux Rouge,Blend,France,750,16.99,19.99,,
112723,2017,Ramey Claret,Blend,United States,375,22.99,28.99,,
118276,2019,The Winery Of Good Hope Full Berry Pinotage,Pinotage,South Africa,750,13.99,16.99,,
117005,2016,Chateau Coutet St Emilion,Blend,France,750,43.95,45.99,92,Wine Enthusiast
110362,2016,Rhys Alesia Pinot Noir Anderson Valley,Pinot Noir,United States,750,33.98,55.0,91,William Kelley - Robert Parker&#39;s Wine Advocate
118146,2018,Backhouse Cabernet Sauvignon,Cabernet Sauvignon,United States,750,6.29,9.99,,
113151,2014,Buty Winery Columbia Rediviva Cabernet Sauvignon,Blend,United States,750,49.99,59.99,92,William Kelley - Robert Parker&#39;s Wine Advocate
116302,2016,Pala Cannonau Riserva,Grenache / Garnacha,Italy,750,24.99,29.99,92,Antonio Galloni - Vinous
114455,2017,Hearst Glacier Ridge Chardonnay,Chardonnay,United States,750,20.99,28.0,,
115090,2017,Kongsgaard Napa Cabernet Sauvignon,Blend,United States,750,199.99,250.0,93,Antonio Galloni - Vinous
116506,2017,Fritsch Gruner Veltliner Mordthal,Gruner Veltliner,Austria,750,24.98,33.0,93,James Suckling - Jamessuckling.com
112911,2018,Anakena Cabernet Sauvignon,Cabernet Sauvignon,Chile,750,7.49,9.99,,
116510,2014,"Quanta Terra ""Terra A Terra"" Reserva",Blend,Portugal,750,21.98,24.99,90,Mark Squires - Robert Parker&#39;s Wine Advocate
119246,2019,Vieux Pruniers Sancerre,Sauvignon Blanc,France,750,19.94,25.0,,
114017,2008,Saint Chamant Brut Millesime Blanc De Blancs,Chardonnay,France,750,59.95,83.0,,
117839,2019,Montalegre Classico Branco,Blend,Portugal,750,8.99,14.99,,
119522,2019,Chateau Nicot Entre Deux Mers Blanc,Blend,France,750,10.99,14.99,90,Wine Enthusiast
116042,2016,Silverado Cabernet Sauvignon,Blend,United States,375,25.99,31.99,94,Decanter
119294,2018,Jacques Carillon Chassagne Montrachet,Chardonnay,France,750,79.99,88.99,,
116766,2016,Chateau Chanteloiseau Graves Rouge,Blend,France,750,12.99,16.99,,
108459,,Clos De La Briderie Cremant De Loire Cuvee Silex,Blend,France,750,15.95,18.99,,
110593,,Gonzalez Byass Oloroso Seco Alfonso,Palomino,Spain,750,25.97,29.99,90,Wine Enthusiast
108046,2016,Intellego Chenin Blanc,Chenin Blanc,South Africa,750,26.98,29.99,,
117823,2018,Casa Julia Reserve Carmenere,Carmenere,Chile,750,9.99,14.99,,
116792,2019,Molino A Vento Pinot Grigio,Pinot Gris / Pinot Grigio,Italy,750,9.99,12.99,,
112901,2017,Inniskillin Vidal Icewine,Vidal Blanc,Canada,375,49.99,59.99,94,Wine Enthusiast
113480,2018,Paul Blanck Pinot Blanc D'alsace,Pinot Bianco / Pinot Blanc,France,750,12.3,15.99,,
120117,2010,Vina Olabarri Gran Reserva Rioja,Blend,Spain,750,24.98,34.99,,
109753,2016,Chateau Ducru Beaucaillou,Blend,France,750,199.99,259.99,10,Jeb Dunnuck - jebdunnuck.com
115091,2017,Graham's Vintage Port,Port Varieties,Portugal,750,87.99,125.0,97,James Suckling - Jamessuckling.com
110167,2015,Seamus Atwood Ranch Vineyard Cabernet Reserve,Blend,United States,750,87.99,100.0,,
109749,2015,Benetiere Condrieu Riollement,Viognier,France,750,99.95,125.0,,
118330,2018,Andre Neveu Sancerre Rose Le Grand Fricambault,Sauvignon Blanc,France,750,29.99,34.99,,
109306,2016,Cockburn Vintage Port,Blend,Portugal,750,63.98,81.99,99,James Suckling - Jamessuckling.com
116329,2015,Vivera Etna Salisire Bianco,Carricante,Italy,750,19.99,27.99,90,Ian Dagata - Vinous Media
117302,2017,Chateau Leoville Las Cases,Blend,France,750,220.99,299.99,98,Robert Parker - Robert Parker&#39;s Wine Advocate
115618,2018,Trisaetum Riesling Ribbon Ridge,Riesling,United States,750,32.99,39.99,92,Wine Enthusiast
117007,2017,Chateau Haut Colombier Premmiers Cotes De Blaye,Blend,France,750,14.39,22.99,,
115336,2018,Fento Wines Rias Baixas Plurivarietal Blanco,Blend,Spain,750,17.99,29.0,,
116491,2018,Nieport Nat Cool Vinho Verde,Blend,Portugal,1,16.99,19.99,90,Decanter
117902,2017,Hess Select Cabernet Sauvignon,Blend,United States,750,15.33,22.99,,
120089,2018,Pala Monica Di Sardegna I Fiori,Grenache / Garnacha,Italy,750,17.99,23.0,,
118939,2016,Hyland Estates Chardonnay Mcminnville Willamette Valley,Chardonnay,United States,750,34.99,45.0,92,James Suckling - Jamessuckling.com
